date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
2022-04-28,BR_TO_170030,0,0,0,2,962,15,0,1487
2022-04-28,BR_TO_170035,0,0,0,7,1199,25,0,2091
2022-04-28,BR_TO_170040,0,0,0,1,312,5,0,670
2022-04-28,BR_TO_170070,0,0,0,1,2789,32,0,4458
2022-04-28,BR_TO_170100,0,0,0,1,2246,28,0,2594
2022-04-28,BR_TO_170105,0,0,0,1,252,5,0,801
2022-04-28,BR_TO_170110,0,0,0,1,400,13,0,1002
2022-04-28,BR_TO_170130,0,0,0,4,854,11,0,2700
2022-04-28,BR_TO_170190,0,0,0,9,1158,20,0,1921
2022-04-28,BR_TO_170200,0,0,0,1,1680,25,0,2996
2022-04-28,BR_TO_170210,2,1,0,1,46367,600,0,87105
2022-04-28,BR_TO_170215,0,0,0,2,619,16,0,1605
2022-04-28,BR_TO_170220,0,0,0,1,3224,76,0,9559
2022-04-28,BR_TO_170230,0,0,0,2,612,12,0,1206
2022-04-28,BR_TO_170240,0,0,0,1,1502,13,0,2844
2022-04-28,BR_TO_170255,0,0,0,1,2176,32,0,3878
2022-04-28,BR_TO_170270,0,0,0,1,433,8,0,1042
2022-04-28,BR_TO_170290,0,0,0,1,1256,24,0,1887
2022-04-28,BR_TO_170300,0,0,0,5,900,8,0,3590
2022-04-28,BR_TO_170305,0,0,0,2,635,8,0,1361
2022-04-28,BR_TO_170307,0,0,0,1,177,8,0,301
2022-04-28,BR_TO_170310,0,0,0,1,831,21,0,1850
2022-04-28,BR_TO_170320,6,0,0,1,981,13,0,1498
2022-04-28,BR_TO_170330,0,0,0,1,194,3,0,298
2022-04-28,BR_TO_170360,0,0,0,1,258,6,0,588
2022-04-28,BR_TO_170370,0,0,0,11,1107,19,0,1617
2022-04-28,BR_TO_170380,0,0,0,1,1654,27,0,2089
2022-04-28,BR_TO_170382,0,0,0,1,129,2,0,214
2022-04-28,BR_TO_170384,0,0,0,7,643,6,0,1130
2022-04-28,BR_TO_170386,0,0,0,7,1542,18,0,4986
2022-04-28,BR_TO_170388,0,0,0,3,447,7,0,759
2022-04-28,BR_TO_170389,0,0,0,1,807,7,0,1571
2022-04-28,BR_TO_170390,0,0,0,6,625,14,0,1397
2022-04-28,BR_TO_170410,0,0,0,1,455,7,0,651
2022-04-28,BR_TO_170460,0,0,0,2,199,3,0,509
2022-04-28,BR_TO_170510,0,0,0,1,257,2,0,471
2022-04-28,BR_TO_170550,0,0,0,1,9587,165,0,14419
2022-04-28,BR_TO_170555,12,0,0,1,1407,17,0,2139
2022-04-28,BR_TO_170560,1,0,0,2,607,12,0,911
2022-04-28,BR_TO_170600,-2,0,0,2,966,8,0,1189
2022-04-28,BR_TO_170610,0,0,0,3,718,17,0,1452
2022-04-28,BR_TO_170625,0,0,0,7,309,0,0,557
2022-04-28,BR_TO_170650,0,0,0,5,928,14,0,1485
2022-04-28,BR_TO_170700,0,0,0,1,2792,41,0,3780
2022-04-28,BR_TO_170710,7,0,0,5,1280,11,0,1533
2022-04-28,BR_TO_170720,0,0,0,1,1064,20,0,1893
2022-04-28,BR_TO_170730,0,0,0,1,533,10,0,979
2022-04-28,BR_TO_170740,0,0,0,1,1042,23,0,2196
2022-04-28,BR_TO_170755,0,0,0,1,874,10,0,1778
2022-04-28,BR_TO_170765,0,0,0,21,1257,21,0,2907
2022-04-28,BR_TO_170770,0,0,0,1,770,14,0,1435
2022-04-28,BR_TO_170820,0,0,0,20,4596,72,0,10408
2022-04-28,BR_TO_170825,0,0,0,2,424,4,0,1280
2022-04-28,BR_TO_170830,0,0,0,1,631,10,0,632
2022-04-28,BR_TO_170900,0,0,0,7,538,7,0,2710
2022-04-28,BR_TO_170930,0,0,0,1,1201,17,0,6296
2022-04-28,BR_TO_170950,0,0,0,1,3902,83,0,41575
2022-04-28,BR_TO_170980,0,0,0,5,20037,286,0,575
2022-04-28,BR_TO_171050,0,0,0,1,190,4,0,2268
2022-04-28,BR_TO_171070,0,0,0,1,1470,16,0,1076
2022-04-28,BR_TO_171090,0,0,0,1,845,18,0,892
2022-04-28,BR_TO_171110,0,0,0,1,612,12,0,683
2022-04-28,BR_TO_171150,0,0,0,1,784,4,0,1152
2022-04-28,BR_TO_171180,0,0,0,1,375,13,0,729
2022-04-28,BR_TO_171190,0,0,0,1,161,2,0,4698
2022-04-28,BR_TO_171195,0,0,0,1,2975,29,0,977
2022-04-28,BR_TO_171200,0,0,0,1,341,8,0,672
2022-04-28,BR_TO_171215,0,0,0,1,308,5,0,444
2022-04-28,BR_TO_171240,0,0,0,1,255,1,0,296
2022-04-28,BR_TO_171245,0,0,0,9,175,4,0,533
2022-04-28,BR_TO_171250,0,0,0,2,333,2,0,1080
2022-04-28,BR_TO_171270,0,0,0,1,678,15,0,581
2022-04-28,BR_TO_171280,0,0,0,1,290,1,0,823
2022-04-28,BR_TO_171320,0,0,0,14,601,4,0,4093
2022-04-28,BR_TO_171330,0,0,0,11,3250,56,0,7858
2022-04-28,BR_TO_171360,0,0,0,19,3718,62,0,2362
2022-04-28,BR_TO_171370,0,0,0,6,867,12,0,729
2022-04-28,BR_TO_171380,0,0,0,1,557,9,0,1324
2022-04-28,BR_TO_171395,0,0,0,2,198,6,0,1819
2022-04-28,BR_TO_171420,0,0,0,1,665,2,0,2368
2022-04-28,BR_TO_171430,0,0,0,1,1573,24,0,1511
2022-04-28,BR_TO_171488,0,0,0,1,654,7,0,2412
2022-04-28,BR_TO_171500,1,0,0,1,1463,51,0,1100
2022-04-28,BR_TO_171510,0,0,0,3,814,16,0,1065
2022-04-28,BR_TO_171515,0,0,0,1,620,7,0,441
2022-04-28,BR_TO_171525,0,0,0,1,160,7,0,724
2022-04-28,BR_TO_171550,0,0,0,1,415,3,0,387
2022-04-28,BR_TO_171570,11,0,0,1,73829,728,0,1118
2022-04-28,BR_TO_171575,0,0,0,1,799,6,0,1764
2022-04-28,BR_TO_171610,0,0,0,1,2120,29,0,12341
2022-04-28,BR_TO_171620,0,0,0,1,11711,208,0,915
2022-04-28,BR_TO_171630,0,0,0,1,885,13,0,668
2022-04-28,BR_TO_171650,0,0,0,3,601,8,0,3482
2022-04-28,BR_TO_171660,0,0,0,1,2419,31,0,3681
2022-04-28,BR_TO_171665,0,0,0,1,1769,22,0,1311
2022-04-28,BR_TO_171670,0,0,0,1,1307,29,0,1321
2022-04-28,BR_TO_171700,0,0,0,3,723,12,0,873
2022-04-28,BR_TO_171720,0,0,0,1,698,9,0,624
2022-04-28,BR_TO_171750,0,0,0,1,288,1,0,1626
2022-04-28,BR_TO_171780,0,0,0,3,567,8,0,865
2022-04-28,BR_TO_171790,0,0,0,3,587,11,0,2632
2022-04-28,BR_TO_171800,0,0,0,1,1490,17,0,429
2022-04-28,BR_TO_171820,0,0,0,1,325,2,0,24236
2022-04-28,BR_TO_171830,1,0,0,1,13903,219,0,633
2022-04-28,BR_TO_171840,0,0,0,1,376,9,0,749
2022-04-28,BR_TO_171845,6,0,0,1,620,10,0,683
2022-04-28,BR_TO_171850,0,0,0,1,373,6,0,562
2022-04-28,BR_TO_171855,0,0,0,7,414,8,0,853
2022-04-28,BR_TO_171865,0,0,0,2,909,10,0,780
2022-04-28,BR_TO_171870,0,0,0,2,345,2,0,1146
2022-04-28,BR_TO_171875,0,0,0,2,719,8,0,979
2022-04-28,BR_TO_171880,0,0,0,1,503,4,0,1215
2022-04-28,BR_TO_171884,0,0,0,1,765,10,0,592
2022-04-28,BR_TO_171886,0,0,0,2,602,9,0,2085
2022-04-28,BR_TO_171888,0,0,0,8,962,14,0,845
2022-04-28,BR_TO_171889,0,0,0,2,532,3,0,714
2022-04-28,BR_TO_171890,6,0,0,3,412,2,0,969
2022-04-28,BR_TO_171900,0,0,0,1,510,7,0,856
2022-04-28,BR_TO_172000,0,0,0,1,306,7,0,533
2022-04-28,BR_TO_172010,0,0,0,1,335,5,0,2179
2022-04-28,BR_TO_172015,0,0,0,6,1184,10,0,537
2022-04-28,BR_TO_172020,0,0,0,1,166,3,0,1679
2022-04-28,BR_TO_172025,0,0,0,1,1083,17,0,1483
2022-04-28,BR_TO_172030,0,0,0,1,226,4,0,1962
2022-04-28,BR_TO_172049,0,0,0,6,794,9,0,1801
2022-04-28,BR_TO_172065,0,0,0,2,996,18,0,2826
2022-04-28,BR_TO_172080,0,0,0,1,1499,26,0,2008
2022-04-28,BR_TO_172085,0,0,0,1,1011,11,0,1200
2022-04-28,BR_TO_172090,0,0,0,1,1969,34,0,3945
2022-04-28,BR_TO_172093,0,0,0,2,303,0,0,273
2022-04-28,BR_TO_172097,0,0,0,2,661,2,0,825
2022-04-28,BR_TO_172100,0,0,0,3,184,1,0,20828
2022-04-28,BR_TO_172110,0,0,0,2,1472,13,0,2632
2022-04-28,BR_TO_172120,0,0,0,1,3515,60,0,7790
2022-04-28,BR_TO_172125,0,0,0,2,391,2,0,459
2022-04-28,BR_TO_172130,0,0,0,1,320,3,0,507
2022-04-28,BR_TO_172208,1,0,0,1,1965,22,0,2831
2022-04-28,BR_TO_172210,0,0,0,1,2845,40,0,3925
2022-04-27,BS,0,0,,567,33483,789,,231261
2022-04-27,BT,178,1,,13010,59054,21,,1711669
2022-04-27,BW,0,0,,2647,305984,2688,,2219469
2022-04-28,BY,573,4,,19447,979346,6940,,13147723
2022-04-27,BZ,10,0,,1351,57477,676,,538960
2022-05-01,CA,3343,23,2406,0,3753470,39289,3457218,60871310
2022-05-01,CA_AB,0,0,0,0,565052,4252,523679,0
2022-05-01,CA_AB_4831,0,0,,,36761,380,,
2022-05-01,CA_AB_4832,0,0,,,227595,1158,,
2022-05-01,CA_AB_4833,0,0,,,57634,543,,
2022-05-01,CA_AB_4834,0,0,,,181061,1655,,
2022-05-01,CA_AB_4835,0,0,,,61781,516,,
2022-05-01,CA_BC,0,0,0,0,363302,3147,310533,0
2022-05-01,CA_BC_5910,0,0,,,64472,405,,
2022-05-01,CA_BC_5920,0,0,,,160852,1383,,
2022-05-01,CA_BC_5930,0,0,,,73266,745,,
2022-05-01,CA_BC_5940,0,0,,,34506,279,,
2022-05-01,CA_BC_5950,0,0,,,29815,335,,
2022-05-01,CA_MB,0,0,0,0,140931,1792,129338,0
2022-05-01,CA_MB_4601,0,0,,,76326,1079,,
2022-05-01,CA_MB_4602,0,0,,,14541,151,,
2022-05-01,CA_MB_4603,0,0,,,11892,91,,
2022-05-01,CA_MB_4604,0,0,,,18407,83,,
2022-05-01,CA_MB_4605,0,0,,,19765,335,,
2022-05-01,CA_NB,0,0,0,0,60756,384,57238,0
2022-05-01,CA_NB_1301,0,0,,,19335,105,,
2022-05-01,CA_NB_1302,0,0,,,13656,63,,
2022-05-01,CA_NB_1303,0,0,,,10954,58,,
2022-05-01,CA_NB_1304,0,0,,,5201,60,,
2022-05-01,CA_NB_1305,0,0,,,2578,28,,
2022-05-01,CA_NB_1306,0,0,,,5397,42,,
2022-05-01,CA_NB_1307,0,0,,,3635,28,,
2022-05-01,CA_NL,0,0,0,0,44148,164,25162,0
2022-05-01,CA_NL_1011,0,0,,,19720,83,,
2022-05-01,CA_NL_1012,0,0,,,4023,54,,
2022-05-01,CA_NL_1013,0,0,,,3271,25,,
2022-05-01,CA_NL_1014,0,0,,,2351,2,,
2022-05-01,CA_NS,0,0,0,0,85847,314,44227,0
2022-05-01,CA_NS_1201,0,0,,,6943,29,,
2022-05-01,CA_NS_1202,0,0,,,5550,20,,
2022-05-01,CA_NS_1203,0,0,,,7184,26,,
2022-05-01,CA_NS_1204,0,0,,,27564,135,,
2022-05-01,CA_NT,0,0,0,0,11286,22,11142,0
2022-05-01,CA_NT_6101,0,0,,,11832,22,,
2022-05-01,CA_NU,0,0,0,0,3531,7,3435,0
2022-05-01,CA_ON,2243,17,2406,0,1260380,12842,1217348,0
2022-05-01,CA_ON_3526,0,0,,,7960,52,,
2022-05-01,CA_ON_3527,0,0,,,9731,67,,
2022-05-01,CA_ON_3530,104,0,,,60346,473,,
2022-05-01,CA_ON_3533,23,1,,,8406,60,,
2022-05-01,CA_ON_3534,16,3,,,8372,82,,
2022-05-01,CA_ON_3535,29,0,,,8912,105,,
2022-05-01,CA_ON_3536,51,0,,,47576,310,,
2022-05-01,CA_ON_3537,0,0,,,56179,542,,
2022-05-01,CA_ON_3538,0,0,,,9691,54,,
2022-05-01,CA_ON_3539,18,0,,,7025,106,,
2022-05-01,CA_ON_3540,16,0,,,8307,82,,
2022-05-01,CA_ON_3541,0,0,,,15971,49,,
2022-05-01,CA_ON_3542,16,0,,,11474,141,,
2022-05-01,CA_ON_3543,42,0,,,8754,96,,
2022-05-01,CA_ON_3544,0,0,,,36831,375,,
2022-05-01,CA_ON_3546,0,0,,,39547,542,,
2022-05-01,CA_ON_3547,0,0,,,5539,34,,
2022-05-01,CA_ON_3549,0,0,,,7806,22,,
2022-05-01,CA_ON_3551,0,0,,,71382,777,,
2022-05-01,CA_ON_3553,0,0,,,185229,1320,,
2022-05-01,CA_ON_3555,0,0,,,7006,71,,
2022-05-01,CA_ON_3556,0,0,,,6964,54,,
2022-05-01,CA_ON_3557,0,0,,,4400,42,,
2022-05-01,CA_ON_3558,44,0,,,15479,213,,
2022-05-01,CA_ON_3560,0,0,,,43514,468,,
2022-05-01,CA_ON_3561,0,0,,,14914,137,,
2022-05-01,CA_ON_3562,0,0,,,11211,88,,
2022-05-01,CA_ON_3563,0,0,,,1865,17,,
2022-05-01,CA_ON_3565,0,0,,,45170,410,,
2022-05-01,CA_ON_3566,0,0,,,21508,160,,
2022-05-01,CA_ON_3568,0,0,,,43073,610,,
2022-05-01,CA_ON_3570,0,0,,,107685,943,,
2022-05-01,CA_ON_3575,0,0,,,13325,161,,
2022-05-01,CA_ON_3595,0,0,,,321025,4214,,
2022-05-01,CA_PE,0,0,0,0,34270,25,31670,0
2022-05-01,CA_PE_1100,0,0,,,34270,25,,
2022-05-01,CA_QC,1100,6,0,0,1043732,15006,986309,0
2022-05-01,CA_QC_2401,43,0,,,19944,162,,
2022-05-01,CA_QC_2402,49,0,,,29433,421,,
2022-05-01,CA_QC_2403,109,1,,,86418,1517,,
2022-05-01,CA_QC_2404,78,3,,,57545,984,,
2022-05-01,CA_QC_2405,75,0,,,48300,587,,
2022-05-01,CA_QC_2406,281,0,,,303793,5428,,
2022-05-01,CA_QC_2407,32,0,,,39018,304,,
2022-05-01,CA_QC_2408,11,0,,,10514,109,,
2022-05-01,CA_QC_2409,21,0,,,8040,43,,
2022-05-01,CA_QC_2410,2,0,,,1401,4,,
2022-05-01,CA_QC_2411,15,0,,,8744,79,,
2022-05-01,CA_QC_2412,57,0,,,60135,612,,
2022-05-01,CA_QC_2413,38,0,,,70444,1096,,
2022-05-01,CA_QC_2414,61,0,,,68506,750,,
2022-05-01,CA_QC_2415,78,1,,,77464,737,,
2022-05-01,CA_QC_2416,141,1,,,145333,2147,,
2022-05-01,CA_QC_2417,4,0,,,2964,10,,
2022-05-01,CA_QC_2418,2,0,,,2876,14,,
2022-05-01,CA_SK,0,0,0,0,136026,1309,113023,0
2022-05-01,CA_SK_4701,0,0,,,11059,92,,
2022-05-01,CA_SK_4702,0,0,,,28000,338,,
2022-05-01,CA_SK_4703,0,0,,,11636,145,,
2022-05-01,CA_SK_4704,0,0,,,28671,277,,
2022-05-01,CA_SK_4705,0,0,,,18828,217,,
2022-05-01,CA_SK_4706,0,0,,,35130,243,,
2022-05-01,CA_YT,0,0,0,0,4196,25,4101,0
2022-05-01,CA_YT_6001,0,0,,,4196,25,,
2022-04-27,CD,0,0,,2098,86767,1337,,
2020-12-14,CD_BC,19,,,,684,,,
2020-12-13,CD_BU,0,,,,6,,,
2020-12-14,CD_EQ,0,,,,22,,,
2020-12-14,CD_HK,0,,,,401,,,
2020-12-14,CD_HL,0,,,,1,,,
2020-12-14,CD_HU,0,,,,94,,,
2020-12-14,CD_IT,0,,,,188,,,
2020-12-14,CD_KC,1,,,,4,,,
2020-12-14,CD_KE,0,,,,4,,,
2020-12-14,CD_KG,0,,,,1,,,
2020-12-14,CD_KL,0,,,,6,,,
2020-12-14,CD_KN,64,,,,11327,,,
2020-12-14,CD_KS,0,,,,1,,,
2020-12-14,CD_LU,0,,,,145,,,
2020-12-14,CD_MA,0,,,,12,,,
2020-12-14,CD_NK,0,,,,1190,,,
2020-12-14,CD_NU,0,,,,38,,,
2020-12-14,CD_SK,0,,,,376,,,
2020-12-14,CD_SU,0,,,,7,,,
2020-12-14,CD_TA,0,,,,6,,,
2020-12-14,CD_TO,0,,,,81,,,
2020-12-14,CD_TU,0,,,,2,,,
2022-04-27,CF,0,0,,,14358,113,,90715
2022-04-27,CG,0,0,,,24041,385,,388006
2022-04-27,CH,0,0,,12350,3602497,13170,,20767523
2022-04-26,CH_AG,0,0,0,891,268369,922,183600,1372928
2022-04-26,CH_AI,0,0,,9,6635,26,,32504
2022-04-26,CH_AR,0,0,,33,22547,83,,97170
2022-04-26,CH_BE,2,0,,1275,409663,1529,,2451151
2022-04-26,CH_BL,0,0,0,1635,124877,294,17705,1096602
2022-05-02,CH_BS,49,0,95,0,82732,284,82265,740431
2022-05-01,CH_FR,35,0,1,0,142686,574,2050,676708
2022-05-01,CH_GE,41,0,0,0,211055,883,973,1582085
2022-04-26,CH_GL,0,0,,57,16390,96,,95438
2022-04-26,CH_GR,0,0,,179,89018,245,,616396
2022-04-26,CH_JU,0,0,,80,31791,103,,131285
2022-05-02,CH_LU,0,0,,343,179050,460,,812721
2022-04-26,CH_NE,1,0,,296,76477,410,,392031
2022-04-29,CH_NW,4,0,,35,18423,36,,113474
2022-04-28,CH_OW,3,0,0,0,16915,61,1,79880
2022-05-01,CH_SG,12,0,0,308,212303,859,226,930518
2022-05-01,CH_SH,10,0,,58,32089,129,,158898
2022-05-02,CH_SO,193,0,,0,114972,365,,827510
2022-04-26,CH_SZ,0,0,523,178,67465,301,55875,321506
2022-05-02,CH_TG,0,0,0,0,119641,675,2607,558213
2022-05-02,CH_TI,286,1,0,280,147636,1183,3411,777079
2022-04-26,CH_UR,0,0,,286,15875,70,,182837
2022-04-26,CH_VD,0,0,,1265,351716,1173,,2015604
2022-04-26,CH_VS,0,0,0,481,149611,815,384,747919
2022-04-27,CH_ZG,56,0,0,171,49784,169,11003,351826
2022-04-27,CH_ZH,603,0,,1868,626484,1794,,3604809
2022-04-27,CI,7,0,,2250,81920,799,,1498332
2022-04-27,CK,58,0,,,4990,1,,
2022-05-01,CL,2117,12,0,52614,3561016,57539,44946,0
2022-05-01,CL_AI,9,0,,174,24386,184,,262500
2022-04-29,CL_AI_11101,33,4,,,15562,141,,
2022-04-29,CL_AI_11102,0,0,,,154,2,,
2022-04-29,CL_AI_11201,5,1,,,6157,54,,
2022-04-29,CL_AI_11202,1,1,,,1479,13,,
2022-04-29,CL_AI_11203,1,0,,,463,4,,
2022-04-29,CL_AI_11301,3,0,,,1033,5,,
2022-04-29,CL_AI_11302,0,0,,,112,0,,
2022-04-29,CL_AI_11303,0,0,,,114,0,,
2022-04-29,CL_AI_11401,1,0,,,1211,11,,
2022-04-29,CL_AI_11402,1,0,,,567,7,,
2022-05-01,CL_AN,47,1,,1798,117892,1760,,1656679
2022-04-29,CL_AN_02101,111,12,,,78285,1069,,
2022-04-29,CL_AN_02102,2,0,,,3273,33,,
2022-04-29,CL_AN_02103,0,0,,,366,4,,
2022-04-29,CL_AN_02104,2,0,,,2308,28,,
2022-04-29,CL_AN_02201,76,5,,,35193,644,,
2022-04-29,CL_AN_02202,0,0,,,193,0,,
2022-04-29,CL_AN_02203,2,1,,,2298,43,,
2022-04-29,CL_AN_02301,10,0,,,4604,81,,
2022-04-29,CL_AN_02302,0,0,,,1145,24,,
2022-05-01,CL_AP,18,1,,365,50510,810,,634711
2022-04-29,CL_AP_15101,55,6,,,59214,927,,
2022-04-29,CL_AP_15102,1,0,,,178,4,,
2022-04-29,CL_AP_15201,0,0,,,417,1,,
2022-04-29,CL_AP_15202,0,0,,,100,2,,
2022-05-01,CL_AR,85,0,,1594,213564,2567,,1501815
2022-04-29,CL_AR_09101,139,10,,,72316,736,,
2022-04-29,CL_AR_09102,1,1,,,5001,87,,
2022-04-29,CL_AR_09103,6,0,,,3953,59,,
2022-04-29,CL_AR_09104,0,0,,,1965,26,,
2022-04-29,CL_AR_09105,10,2,,,4756,75,,
2022-04-29,CL_AR_09106,4,0,,,3423,59,,
2022-04-29,CL_AR_09107,2,2,,,2883,64,,
2022-04-29,CL_AR_09108,3,2,,,8411,95,,
2022-04-29,CL_AR_09109,1,2,,,4395,80,,
2022-04-29,CL_AR_09110,7,1,,,1286,15,,
2022-04-29,CL_AR_09111,4,1,,,6540,115,,
2022-04-29,CL_AR_09112,27,2,,,18003,196,,
2022-04-29,CL_AR_09113,0,0,,,1975,22,,
2022-04-29,CL_AR_09114,13,1,,,5658,87,,
2022-04-29,CL_AR_09115,3,1,,,7506,83,,
2022-04-29,CL_AR_09116,1,1,,,2962,68,,
2022-04-29,CL_AR_09117,1,0,,,3019,46,,
2022-04-29,CL_AR_09118,1,0,,,2440,44,,
2022-04-29,CL_AR_09119,6,1,,,6532,67,,
2022-04-29,CL_AR_09120,17,0,,,14022,146,,
2022-04-29,CL_AR_09121,2,0,,,2077,38,,
2022-04-29,CL_AR_09201,7,1,,,13020,182,,
2022-04-29,CL_AR_09202,6,2,,,6515,87,,
2022-04-29,CL_AR_09203,2,1,,,2945,60,,
2022-04-29,CL_AR_09204,2,1,,,2111,52,,
2022-04-29,CL_AR_09205,2,0,,,2384,40,,
2022-04-29,CL_AR_09206,6,1,,,1713,16,,
2022-04-29,CL_AR_09207,2,0,,,1853,32,,
2022-04-29,CL_AR_09208,6,0,,,2576,49,,
2022-04-29,CL_AR_09209,-1,0,,,3026,35,,
2022-04-29,CL_AR_09210,2,2,,,3971,82,,
2022-04-29,CL_AR_09211,18,1,,,7640,113,,
2022-05-01,CL_AT,40,0,,661,63968,585,,731129
2022-04-29,CL_AT_03101,82,3,,,36786,374,,
2022-04-29,CL_AT_03102,6,2,,,5013,28,,
2022-04-29,CL_AT_03103,4,0,,,3660,24,,
2022-04-29,CL_AT_03201,8,0,,,2411,35,,
2022-04-29,CL_AT_03202,12,1,,,3293,23,,
2022-04-29,CL_AT_03301,52,0,,,11873,120,,
2022-04-29,CL_AT_03302,1,0,,,720,5,,
2022-04-29,CL_AT_03303,3,0,,,1652,20,,
2022-04-29,CL_AT_03304,8,0,,,2149,19,,
2022-05-01,CL_BI,142,1,,3761,351285,4271,,3537113
2022-04-29,CL_BI_08101,108,6,,,58821,751,,
2022-04-29,CL_BI_08102,32,6,,,29408,459,,
2022-04-29,CL_BI_08103,36,4,,,21213,277,,
2022-04-29,CL_BI_08104,6,0,,,2291,51,,
2022-04-29,CL_BI_08105,7,1,,,6154,73,,
2022-04-29,CL_BI_08106,3,4,,,11044,205,,
2022-04-29,CL_BI_08107,14,1,,,12208,158,,
2022-04-29,CL_BI_08108,56,5,,,30391,353,,
2022-04-29,CL_BI_08109,5,0,,,3232,63,,
2022-04-29,CL_BI_08110,35,6,,,37848,524,,
2022-04-29,CL_BI_08111,16,2,,,14728,160,,
2022-04-29,CL_BI_08112,41,3,,,25031,302,,
2022-04-29,CL_BI_08201,39,0,,,5752,82,,
2022-04-29,CL_BI_08202,33,1,,,11358,123,,
2022-04-29,CL_BI_08203,6,1,,,8325,150,,
2022-04-29,CL_BI_08204,3,0,,,1402,28,,
2022-04-29,CL_BI_08205,2,0,,,8167,114,,
2022-04-29,CL_BI_08206,8,0,,,5713,67,,
2022-04-29,CL_BI_08207,1,0,,,2288,43,,
2022-04-29,CL_BI_08301,116,4,,,53823,506,,
2022-04-29,CL_BI_08302,9,0,,,793,15,,
2022-04-29,CL_BI_08303,6,0,,,6505,64,,
2022-04-29,CL_BI_08304,5,1,,,4440,63,,
2022-04-29,CL_BI_08305,11,2,,,6948,95,,
2022-04-29,CL_BI_08306,1,1,,,5587,85,,
2022-04-29,CL_BI_08307,2,0,,,2423,26,,
2022-04-29,CL_BI_08308,3,1,,,799,15,,
2022-04-29,CL_BI_08309,1,0,,,2179,34,,
2022-04-29,CL_BI_08310,2,0,,,690,16,,
2022-04-29,CL_BI_08311,1,1,,,3187,46,,
2022-04-29,CL_BI_08312,2,1,,,3079,42,,
2022-04-29,CL_BI_08313,8,1,,,4296,67,,
2022-04-29,CL_BI_08314,0,0,,,1362,25,,
2022-05-01,CL_CO,78,0,,1336,121812,1669,,1119815
2022-04-29,CL_CO_04101,110,2,,,41834,521,,
2022-04-29,CL_CO_04102,121,3,,,42276,570,,
2022-04-29,CL_CO_04103,14,2,,,1723,29,,
2022-04-29,CL_CO_04104,1,0,,,785,17,,
2022-04-29,CL_CO_04105,7,1,,,983,12,,
2022-04-29,CL_CO_04106,17,0,,,4619,80,,
2022-04-29,CL_CO_04201,12,4,,,5660,67,,
2022-04-29,CL_CO_04202,2,0,,,1097,16,,
2022-04-29,CL_CO_04203,5,0,,,4049,63,,
2022-04-29,CL_CO_04204,16,0,,,4432,57,,
2022-04-29,CL_CO_04301,44,1,,,20995,307,,
2022-04-29,CL_CO_04302,4,1,,,2215,42,,
2022-04-29,CL_CO_04303,10,0,,,4295,67,,
2022-04-29,CL_CO_04304,2,0,,,1958,36,,
2022-04-29,CL_CO_04305,1,0,,,577,8,,
2022-05-01,CL_LI,81,4,,941,147870,2515,,1190057
2022-04-29,CL_LI_06101,108,6,,,50966,842,,
2022-04-29,CL_LI_06102,0,0,,,2227,47,,
2022-04-29,CL_LI_06103,1,0,,,1171,24,,
2022-04-29,CL_LI_06104,4,0,,,2977,50,,
2022-04-29,CL_LI_06105,5,0,,,3679,67,,
2022-04-29,CL_LI_06106,8,3,,,6194,102,,
2022-04-29,CL_LI_06107,2,1,,,5087,76,,
2022-04-29,CL_LI_06108,41,1,,,9349,95,,
2022-04-29,CL_LI_06109,2,0,,,2099,35,,
2022-04-29,CL_LI_06110,7,0,,,4416,80,,
2022-04-29,CL_LI_06111,2,0,,,2498,44,,
2022-04-29,CL_LI_06112,2,2,,,2507,51,,
2022-04-29,CL_LI_06113,3,0,,,3000,52,,
2022-04-29,CL_LI_06114,-4,0,,,1850,28,,
2022-04-29,CL_LI_06115,10,0,,,11389,178,,
2022-04-29,CL_LI_06116,10,1,,,4847,60,,
2022-04-29,CL_LI_06117,10,1,,,8633,144,,
2022-04-29,CL_LI_06201,2,0,,,2967,56,,
2022-04-29,CL_LI_06202,2,0,,,408,9,,
2022-04-29,CL_LI_06203,4,1,,,1304,18,,
2022-04-29,CL_LI_06204,1,0,,,1018,23,,
2022-04-29,CL_LI_06205,7,0,,,1285,27,,
2022-04-29,CL_LI_06206,0,0,,,1027,15,,
2022-04-29,CL_LI_06301,26,1,,,13281,201,,
2022-04-29,CL_LI_06302,3,1,,,2293,51,,
2022-04-29,CL_LI_06303,9,0,,,4841,86,,
2022-04-29,CL_LI_06304,1,0,,,820,11,,
2022-04-29,CL_LI_06305,3,1,,,3016,59,,
2022-04-29,CL_LI_06306,2,0,,,1949,18,,
2022-04-29,CL_LI_06307,4,0,,,1849,21,,
2022-04-29,CL_LI_06308,0,0,,,1647,18,,
2022-04-29,CL_LI_06309,1,0,,,547,8,,
2022-04-29,CL_LI_06310,6,1,,,7175,103,,
2022-05-01,CL_LL,27,0,,1559,189038,2310,,2369657
2022-04-29,CL_LL_10101,32,7,,,63263,686,,
2022-04-29,CL_LL_10102,4,3,,,8397,116,,
2022-04-29,CL_LL_10103,0,0,,,743,10,,
2022-04-29,CL_LL_10104,-1,0,,,2626,42,,
2022-04-29,CL_LL_10105,9,0,,,5514,74,,
2022-04-29,CL_LL_10106,0,0,,,3528,49,,
